price;carat
1104;0.38
1104;0.4
1104;0.73
1105;0.54
1105;0.51
1105;0.45
1105;0.42
1105;0.41
1105;0.41
1105;0.41
1105;0.41
1105;0.41
1105;0.42
1105;0.42
1105;0.45
1105;0.42
1105;0.31
1105;0.31
1105;0.31
491;0.35
491;0.34
491;0.3
491;0.3
492;0.24
492;0.23
492;0.24
492;0.24
492;0.23
492;0.24
492;0.23
492;0.28
492;0.23
492;0.28
492;0.24
492;0.24
492;0.24
492;0.24
492;0.28
492;0.24
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
1105;0.5
1105;0.63
1105;0.52
1106;0.59
1106;0.4
1106;0.53
1106;0.4
1106;0.4
1106;0.4
1106;0.5
1106;0.5
1107;0.39
1107;0.51
1107;0.43
1107;0.32
1107;0.44
1107;0.34
1107;0.5
1107;0.5
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.41
1107;0.7
1107;0.31
1108;0.37
1108;0.51
1108;0.42
1109;0.42
1109;0.46
1109;0.59
1109;0.55
1109;0.32
1109;0.34
1109;0.51
1109;0.33
1109;0.51
1110;0.53
1110;0.48
1110;0.5
1110;0.5
1110;0.41
1110;0.41
1110;0.47
1110;0.4
1111;0.4
1111;0.4
1111;0.4
1111;0.52
1111;0.52
1111;0.52
1111;0.4
1111;0.54
1111;0.7
1112;0.52
1112;0.52
1112;0.54
1112;0.38
1112;0.3
1112;0.38
1112;0.38
1112;0.38
1112;0.38
1112;0.38
1112;0.38
1112;0.38
1112;0.38
1113;0.57
1113;0.53
1113;0.57
1113;0.46
1113;0.43
1113;0.53
1113;0.43
1113;0.43
1113;0.43
1113;0.43
1113;0.43
1113;0.43
1113;0.43
1113;0.43
1113;0.43
1114;0.53
1114;0.54
1114;0.54
1114;0.3
1114;0.3
1114;0.3
1114;0.33
1114;0.33
1114;0.3
1114;0.36
1114;0.33
1114;0.33
1114;0.3
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.33
1114;0.5
1114;0.54
1114;0.5
1114;0.32
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.41
1115;0.7
1115;0.7
1115;0.7
1116;0.51
1116;0.41
1116;0.4
1116;0.49
1116;0.51
1116;0.51
1116;0.38
1116;0.35
1116;0.35
1116;0.35
1116;0.35
1116;0.35
1116;0.35
1116;0.46
1116;0.35
1116;0.35
1116;0.35
1116;0.35
1116;0.35
1116;0.35
1116;0.62
1116;0.32
1116;0.32
1116;0.47
1116;0.31
1117;0.39
1117;0.58
1117;0.38
1117;0.38
1117;0.38
1117;0.38
1117;0.38
1117;0.38
1117;0.38
1117;0.55
1117;0.38
1118;0.43
1118;0.5
1119;0.38
1119;0.36
1119;0.44
1119;0.51
1119;0.51
1119;0.56
1119;0.5
1120;0.52
1120;0.52
1120;0.52
1120;0.43
1120;0.38
1120;0.3
1120;0.4
1121;0.5
1121;0.5
1121;0.41
1121;0.57
1121;0.51
1121;0.52
1121;0.52
1121;0.52
1121;0.39
1122;0.41
1122;0.5
1122;0.51
1122;0.53
1122;0.53
1122;0.53
1122;0.51
1122;0.31
1122;0.31
1122;0.31
1122;0.5
1122;0.41
1122;0.31
1122;0.34
1123;0.39
1123;0.5
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.4
1123;0.41
1123;0.41
1123;0.39
1124;0.53
1124;0.44
1124;0.39
1124;0.39
1124;0.39
1124;0.39
1124;0.39
1124;0.37
1124;0.37
1124;0.37
1124;0.37
1124;0.37
1124;0.37
1125;0.5
1125;0.5
1125;0.5
1125;0.51
1125;0.6
1125;0.52
1125;0.64
1125;0.38
1125;0.3
1125;0.4
1125;0.4
1125;0.4
1125;0.4
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
492;0.33
493;0.37
493;0.23
493;0.23
493;0.31
493;0.31
493;0.31
493;0.31
493;0.31
494;0.35
494;0.32
494;0.32
495;0.3
495;0.3
495;0.34
495;0.34
495;0.3
495;0.3
496;0.29
496;0.27
496;0.3
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.4
1125;0.5
1125;0.4
1125;0.61
1125;0.5
1126;0.36
1126;0.42
1126;0.39
1127;0.5
1127;0.53
1127;0.45
1127;0.53
1127;0.39
1127;0.56
1128;0.5
1128;0.4
1128;0.4
1128;0.4
1128;0.51
1128;0.51
1129;0.54
1129;0.45
1129;0.39
1129;0.33
1129;0.33
1129;0.33
1129;0.39
1129;0.51
1129;0.51
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1129;0.43
1130;0.3
1130;0.51
1130;0.34
1130;0.33
1130;0.33
1130;0.5
1130;0.46
1130;0.48
1130;0.41
1131;0.42
1131;0.43
1131;0.39
1131;0.54
1131;0.36
1131;0.56
1131;0.51
1131;0.36
1131;0.3
1131;0.38
1132;0.53
1132;0.53
1132;0.53
1132;0.42
1132;0.42
1132;0.42
1132;0.42
1132;0.53
1132;0.53
1132;0.53
1132;0.58
1133;0.4
1133;0.47
1133;0.5
1133;0.5
1133;0.34
1133;0.38
1133;0.34
1133;0.34
1133;0.34
1133;0.55
1133;0.54
1133;0.54
1133;0.54
1133;0.31
1133;0.31
1133;0.41
1133;0.57
1134;0.55
1134;0.55
1134;0.55
1134;0.55
1134;0.55
1134;0.63
1134;0.58
1134;0.5
1134;0.7
1134;0.7
1134;0.5
1134;0.5
1134;0.5
1134;0.7
1135;0.43
1135;0.54
1135;0.45
1135;0.42
1135;0.4
1136;0.4
1136;0.47
1136;0.42
1136;0.5
1136;0.5
1137;0.36
1138;0.55
1138;0.5
1138;0.36
1138;0.52
1138;0.7
1138;0.5
1138;0.52
1138;0.4
1138;0.7
1138;0.7
1138;0.7
1139;0.4
1139;0.51
1139;0.46
1140;0.36
1140;0.51
1140;0.76
1140;0.31
1140;0.31
1140;0.32
1140;0.5
1140;0.5
1140;0.5
1140;0.5
1140;0.5
1140;0.53
1140;0.38
1140;0.32
1140;0.32
1140;0.32
1140;0.32
1140;0.32
1140;0.38
1140;0.32
1140;0.38
1140;0.38
1140;0.38
1140;0.38
1140;0.64
1140;0.38
1141;0.52
1141;0.52
1141;0.53
1141;0.53
1141;0.53
1141;0.55
1141;0.33
1141;0.52
1141;0.64
1141;0.5
1141;0.5
1141;0.5
1142;0.4
1142;0.42
1142;0.42
1142;0.42
1142;0.42
1142;0.42
1142;0.42
1142;0.42
1142;0.42
1142;0.42
1142;0.42
1142;0.53
1142;0.42
1142;0.37
1142;0.42
1143;0.43
1143;0.41
1143;0.47
1143;0.44
1143;0.61
1143;0.54
1144;0.56
1144;0.41
1144;0.45
1144;0.45
1145;0.55
1145;0.4
1145;0.5
1145;0.4
1145;0.44
1145;0.48
1145;0.37
1145;0.37
1146;0.52
1146;0.51
1146;0.51
1146;0.52
1147;0.5
1147;0.58
1147;0.5
1147;0.52
1147;0.54
1147;0.54
1147;0.7
1147;0.72
1148;0.5
1148;0.38
1148;0.43
1148;0.39
1148;0.51
1148;0.34
1148;0.36
1148;0.36
1148;0.36
1148;0.41
1148;0.35
1149;0.61
1149;0.55
1149;0.45
1150;0.42
1150;0.52
1150;0.41
1150;0.4
1151;0.57
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.41
1151;0.52
1151;0.57
1151;0.43
1151;0.52
1151;0.52
1152;0.4
1152;0.4
1152;0.53
1152;0.48
1152;0.52
1152;0.52
1153;0.5
1153;0.5
1153;0.54
1153;0.5
1153;0.4
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
496;0.29
496;0.3
497;0.28
497;0.28
497;0.28
497;0.28
497;0.37
497;0.34
497;0.3
497;0.38
497;0.32
498;0.23
498;0.23
498;0.23
498;0.24
498;0.29
498;0.23
498;0.23
498;0.23
498;0.29
498;0.31
498;0.33
498;0.27
498;0.25
498;0.23
499;0.33
499;0.24
499;0.26
499;0.26
499;0.26
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1153;0.41
1154;0.42
1154;0.45
1154;0.4
1154;0.54
1154;0.5
1154;0.54
1154;0.5
1154;0.5
1154;0.54
1154;0.54
1154;0.54
1154;0.5
1154;0.5
1154;0.5
1154;0.54
1154;0.5
1154;0.38
1154;0.38
1154;0.41
1154;0.5
1154;0.51
1154;0.39
1154;0.45
1155;0.31
1155;0.44
1155;0.44
1155;0.44
1155;0.44
1155;0.44
1155;0.44
1155;0.5
1155;0.5
1155;0.5
1155;0.5
1155;0.5
1155;0.4
1155;0.5
1155;0.44
1155;0.5
1155;0.5
1155;0.5
1155;0.5
1156;0.53
1156;0.46
1156;0.5
1156;0.5
1156;0.58
1157;0.38
1157;0.5
1157;0.5
1157;0.41
1157;0.46
1158;0.4
1158;0.4
1158;0.4
1158;0.4
1158;0.4
1158;0.4
1158;0.44
1158;0.4
1158;0.4
1158;0.4
1158;0.58
1158;0.52
1158;0.7
1158;0.73
1159;0.43
1159;0.38
1159;0.62
1159;0.53
1160;0.41
1160;0.41
1160;0.59
1160;0.53
1160;0.51
1160;0.44
1160;0.38
1160;0.38
1160;0.38
1160;0.5
1161;0.41
1161;0.53
1161;0.52
1161;0.52
1161;0.62
1161;0.51
1161;0.51
1162;0.35
1162;0.37
1162;0.35
1162;0.54
1163;0.46
1163;0.34
1163;0.34
1163;0.34
1163;0.54
1163;0.54
1163;0.54
1163;0.54
1163;0.36
1163;0.53
1163;0.51
1163;0.41
1163;0.41
1163;0.47
1163;0.36
1163;0.4
1163;0.4
1163;0.4
1163;0.4
1163;0.4
1163;0.4
1163;0.4
1163;0.4
1163;0.4
1163;0.4
1163;0.51
1164;0.4
1164;0.42
1164;0.46
1165;0.55
1166;0.41
1166;0.62
1166;0.37
1166;0.4
1166;0.5
1166;0.53
1166;0.41
1166;0.46
1166;0.72
1167;0.39
1167;0.42
1167;0.42
1167;0.53
1167;0.5
1167;0.35
1167;0.35
1167;0.31
1167;0.43
1168;0.4
1168;0.61
1168;0.4
1168;0.4
1168;0.4
1168;0.4
1168;0.4
1168;0.31
1168;0.31
1168;0.31
1168;0.31
1168;0.46
1168;0.46
1169;0.41
1169;0.5
1169;0.43
1169;0.43
1169;0.43
1169;0.43
1169;0.43
1169;0.51
1169;0.41
1169;0.43
1169;0.63
1170;0.6
1170;0.5
1170;0.51
1170;0.51
1170;0.52
1170;0.54
1170;0.54
1170;0.52
1170;0.39
1170;0.32
1170;0.38
1170;0.32
1170;0.32
1170;0.39
1170;0.51
1170;0.39
1170;0.39
1170;0.39
1170;0.39
1170;0.52
1170;0.48
1171;0.5
1171;0.57
1171;0.32
1171;0.53
1172;0.46
1172;0.4
1172;0.55
1172;0.56
1172;0.51
1172;0.4
1172;0.41
1172;0.5
1172;0.5
1173;0.52
1173;0.57
1173;0.4
1173;0.4
1173;0.58
1173;0.46
1173;0.46
1173;0.38
1173;0.53
1173;0.56
1173;0.55
1173;0.54
1173;0.57
1173;0.53
1173;0.5
1174;0.49
1174;0.53
1174;0.34
1174;0.34
1174;0.34
1174;0.33
1174;0.61
1175;0.52
1175;0.56
1175;0.52
1175;0.55
1175;0.55
1175;0.55
1175;0.55
1175;0.55
1175;0.64
1175;0.51
1175;0.5
1175;0.5
1175;0.73
1176;0.5
1176;0.42
1176;0.52
1176;0.38
1176;0.33
1176;0.57
1176;0.38
1176;0.38
1176;0.38
1176;0.57
1176;0.57
1176;0.57
1176;0.56
1176;0.42
1176;0.56
1176;0.5
1176;0.38
1177;0.51
1177;0.51
1177;0.42
1177;0.44
1177;0.44
1177;0.41
1177;0.41
1178;0.47
1178;0.45
1178;0.5
1178;0.54
1178;0.47
1178;0.5
1178;0.5
1179;0.55
1179;0.46
1179;0.56
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.39
1179;0.42
499;0.29
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.3
499;0.24
499;0.26
499;0.32
499;0.23
499;0.23
500;0.25
500;0.31
500;0.27
500;0.27
500;0.23
500;0.31
500;0.31
500;0.3
500;0.3
500;0.3
500;0.3
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.42
1179;0.45
1179;0.42
1179;0.42
1179;0.51
1179;0.46
1179;0.37
1179;0.49
1180;0.57
1180;0.51
1180;0.51
1180;0.45
1180;0.51
1180;0.41
1180;0.41
1180;0.4
1180;0.5
1180;0.59
1181;0.41
1181;0.41
1181;0.41
1181;0.41
1181;0.5
1181;0.5
1181;0.5
1181;0.5
1181;0.5
1181;0.5
1181;0.5
1181;0.45
1181;0.45
1181;0.42
1181;0.42
1181;0.42
1181;0.42
1181;0.63
1181;0.5
1181;0.5
1181;0.42
1181;0.5
1182;0.6
1182;0.49
1183;0.39
1183;0.43
1183;0.39
1183;0.39
1183;0.55
1183;0.55
1184;0.4
1184;0.41
1184;0.58
1185;0.55
1185;0.42
1185;0.42
1185;0.5
1185;0.44
1186;0.41
1186;0.51
1186;0.41
1186;0.4
1186;0.55
1186;0.25
1186;0.25
1187;0.44
1187;0.5
1187;0.5
1187;0.5
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.41
1187;0.54
1188;0.31
1188;0.5
1188;0.51
1188;0.44
1188;0.66
1188;0.5
1188;0.5
1188;0.5
1189;0.53
1189;0.4
1189;0.39
1190;0.42
1190;0.52
1190;0.53
1190;0.5
1190;0.5
1190;0.5
1190;0.5
1190;0.49
1191;0.4
1191;0.52
1191;0.52
1191;0.51
1192;0.54
1192;0.51
1192;0.46
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1192;0.41
1193;0.42
1193;0.45
1193;0.51
1193;0.53
1193;0.57
1193;0.58
1193;0.4
1193;0.38
1193;0.5
1193;0.51
1194;0.54
1194;0.44
1194;0.46
1195;0.51
1195;0.35
1195;0.59
1195;0.59
1195;0.54
1195;0.51
1195;0.51
1195;0.59
1195;0.51
1195;0.51
1196;0.44
1196;0.44
1196;0.4
1196;0.41
1196;0.41
1196;0.63
1196;0.58
1196;0.44
1196;0.6
1196;0.6
1196;0.5
1196;0.52
1196;0.52
1197;0.58
1197;0.41
1197;0.35
1197;0.35
1197;0.42
1197;0.5
1197;0.56
1197;0.5
1197;0.5
1197;0.5
1197;0.5
1197;0.5
1197;0.5
1197;0.56
1197;0.5
1197;0.56
1197;0.5
1197;0.5
1197;0.5
1197;0.39
1197;0.53
1197;0.52
1197;0.6
1197;0.45
1198;0.49
1199;0.43
1199;0.41
1199;0.4
1199;0.48
1199;0.52
1200;0.38
1200;0.38
1200;0.38
1200;0.38
1200;0.38
1200;0.52
1200;0.38
1200;0.38
1200;0.38
1200;0.38
1200;0.38
1200;0.38
1200;0.39
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1200;0.4
1201;0.42
1201;0.39
1202;0.5
1202;0.51
1202;0.44
1202;0.44
1202;0.59
1202;0.48
1202;0.51
1203;0.47
1203;0.52
1203;0.51
1203;0.5
1204;0.51
1204;0.32
1204;0.32
1205;0.4
1205;0.46
1205;0.41
1205;0.53
1205;0.53
1205;0.53
1205;0.51
1205;0.51
1205;0.51
1205;0.51
1206;0.53
1206;0.56
1206;0.52
1206;0.4
1206;0.4
1206;0.4
1206;0.7
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.43
1207;0.4
1207;0.43
1207;0.43
1207;0.43
1207;0.44
1207;0.33
1207;0.39
1207;0.33
1207;0.33
1207;0.33
1207;0.57
1207;0.73
1208;0.46
1208;0.3
1208;0.46
1208;0.34
1208;0.58
1208;0.3
1208;0.54
1208;0.56
1209;0.5
500;0.3
500;0.38
500;0.3
500;0.3
500;0.3
500;0.3
500;0.38
500;0.3
500;0.3
501;0.3
501;0.31
501;0.36
501;0.34
501;0.33
502;0.31
502;0.31
502;0.31
502;0.31
502;0.31
502;0.31
502;0.31
503;0.28
503;0.3
503;0.31
503;0.28
503;0.3
503;0.35
503;0.41
504;0.27
504;0.27
1209;0.31
1209;0.58
1209;0.39
1209;0.43
1209;0.53
1210;0.42
1210;0.42
1210;0.42
1210;0.59
1210;0.5
1210;0.52
1210;0.36
1210;0.73
1211;0.51
1211;0.34
1211;0.34
1211;0.34
1211;0.34
1211;0.51
1211;0.38
1211;0.38
1212;0.39
1212;0.56
1212;0.56
1212;0.56
1212;0.38
1212;0.38
1212;0.38
1212;0.57
1213;0.5
1213;0.39
1213;0.55
1213;0.41
1213;0.58
1213;0.45
1213;0.42
1214;0.5
1214;0.5
1214;0.57
1214;0.5
1214;0.52
1214;0.52
1214;0.65
1214;0.65
1214;0.52
1214;0.56
1214;0.31
1214;0.31
1214;0.31
1214;0.31
1214;0.5
1214;0.57
1214;0.5
1214;0.5
1215;0.36
1215;0.48
1215;0.5
1216;0.46
1216;0.42
1216;0.42
1216;0.42
1216;0.42
1216;0.42
1216;0.55
1216;0.54
1216;0.54
1217;0.4
1217;0.4
1217;0.59
1217;0.5
1218;0.57
1218;0.57
1218;0.43
1218;0.53
1218;0.43
1218;0.43
1218;0.38
1219;0.6
1219;0.53
1219;0.58
1219;0.38
1219;0.52
1219;0.52
1219;0.52
1219;0.65
1219;0.5
1220;0.43
1220;0.5
1220;0.4
1220;0.51
1220;0.51
1220;0.51
1220;0.51
1220;0.51
1220;0.51
1220;0.51
1220;0.5
1220;0.53
1221;0.41
1221;0.59
1221;0.55
1221;0.46
1221;0.42
1221;0.42
1221;0.42
1221;0.42
1221;0.42
1221;0.42
1221;0.42
1221;0.42
1221;0.42
1221;0.47
1221;0.42
1222;0.5
1222;0.51
1223;0.53
1223;0.42
1223;0.42
1223;0.42
1223;0.52
1223;0.52
1223;0.52
1223;0.5
1224;0.55
1224;0.56
1224;0.4
1224;0.53
1225;0.38
1225;0.49
1225;0.56
1225;0.5
1226;0.47
1226;0.53
1226;0.53
1226;0.47
1226;0.4
1226;0.53
1226;0.47
1226;0.55
1226;0.52
1226;0.58
1227;0.52
1227;0.46
1227;0.58
1227;0.54
1227;0.51
1227;0.51
1227;0.53
1227;0.53
1227;0.53
1227;0.38
1227;0.51
1227;0.45
1228;0.41
1228;0.57
1228;0.42
1228;0.55
1228;0.59
1228;0.48
1228;0.46
1228;0.61
1229;0.59
1229;0.4
1229;0.36
1229;0.54
1229;0.53
1229;0.53
1229;0.4
1229;0.4
1229;0.4
1229;0.4
1229;0.4
1229;0.4
1229;0.38
1229;0.52
1229;0.52
1229;0.52
1229;0.45
1229;0.59
1230;0.56
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1230;0.41
1231;0.5
1231;0.5
1231;0.5
1231;0.41
1232;0.56
1232;0.56
1232;0.52
1232;0.39
1232;0.39
1232;0.39
1232;0.39
1232;0.39
1232;0.39
1232;0.52
1232;0.52
1232;0.52
1232;0.5
1232;0.5
1232;0.51
1232;0.44
1232;0.8
1233;0.41
1233;0.37
1233;0.42
1233;0.61
1233;0.58
1234;0.62
1234;0.58
1234;0.58
1234;0.51
1234;0.43
1234;0.5
1235;0.57
1235;0.57
1235;0.5
1235;0.54
1235;0.44
1235;0.44
1235;0.44
1235;0.44
1235;0.44
1235;0.44
1235;0.44
1235;0.44
1235;0.55
1235;0.32
1235;0.43
1235;0.54
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.42
1235;0.5
1235;0.52
1235;0.5
1235;0.5
1235;0.5
1235;0.63
1235;0.7
1235;0.42
1236;0.4
1236;0.53
1236;0.53
1236;0.41
1237;0.5
1237;0.5
1237;0.51
1237;0.53
1237;0.52
1237;0.54
1237;0.56
1237;0.5
1237;0.51
1237;0.51
1237;0.51
1237;0.51
1238;0.5
1238;0.55
1238;0.43
1238;0.55
1238;0.41
1238;0.42
1238;0.55
1238;0.52
1238;0.55
1238;0.6
1238;0.5
1238;0.5
1238;0.5
1238;0.44
388;0.25
388;0.25
388;0.25
388;0.32
388;0.32
389;0.3
389;0.3
389;0.3
389;0.23
389;0.32
390;0.31
391;0.23
391;0.24
391;0.24
391;0.23
391;0.24
391;0.32
391;0.32
391;0.31
391;0.3
393;0.24
393;0.24
393;0.27
393;0.3
393;0.32
393;0.32
393;0.3
393;0.32
393;0.32
393;0.32
504;0.27
504;0.27
504;0.27
504;0.27
504;0.24
504;0.29
504;0.29
504;0.29
504;0.29
504;0.29
504;0.29
504;0.24
504;0.34
504;0.24
504;0.24
504;0.29
504;0.24
504;0.24
504;0.24
504;0.29
504;0.32
504;0.32
504;0.3
504;0.32
504;0.32
504;0.32
504;0.32
504;0.32
504;0.32
504;0.3
1238;0.4
1238;0.4
1238;0.4
1238;0.4
1238;0.4
1238;0.4
1238;0.4
1238;0.5
1238;0.4
1238;0.44
1238;0.5
1238;0.4
1239;0.59
1239;0.58
1239;0.58
1239;0.58
1239;0.5
1239;0.5
1239;0.58
1239;0.5
1239;0.5
1239;0.54
1239;0.4
1239;0.4
1239;0.51
1239;0.61
1239;0.31
1240;0.4
1240;0.4
1240;0.46
1240;0.4
1240;0.4
1240;0.54
1240;0.33
1240;0.33
1240;0.33
1240;0.33
1240;0.5
1240;0.5
1240;0.54
1240;0.54
1240;0.54
1240;0.54
1240;0.54
1240;0.54
1240;0.5
1240;0.5
1240;0.5
1240;0.5
1240;0.5
1240;0.55
1240;0.54
1240;0.5
1240;0.63
1240;0.45
1240;0.49
1241;0.54
1241;0.54
1241;0.45
1241;0.41
1241;0.42
1241;0.51
1242;0.5
1242;0.53
1242;0.53
1242;0.53
1242;0.53
1242;0.53
1243;0.51
1243;0.51
1243;0.46
1243;0.53
1243;0.56
1243;0.53
1243;0.56
1243;0.47
1243;0.47
1243;0.34
1243;0.34
1243;0.34
1243;0.41
1243;0.5
1243;0.5
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.41
1243;0.5
1243;0.5
1244;0.51
1244;0.57
1244;0.52
1244;0.52
1244;0.52
1244;0.52
1244;0.52
1244;0.52
1244;0.52
1244;0.52
1244;0.67
1244;0.5
1244;0.57
1244;0.47
1245;0.46
1245;0.43
1245;0.43
1245;0.43
1245;0.42
1245;0.38
1245;0.38
1245;0.44
1245;0.52
1245;0.53
1245;0.46
1246;0.44
1246;0.54
1246;0.54
1246;0.54
1246;0.45
1246;0.55
1246;0.49
1246;0.53
1247;0.42
1247;0.59
1247;0.35
1247;0.35
1247;0.57
1247;0.57
1247;0.54
1247;0.57
1248;0.54
1248;0.59
1248;0.55
1248;0.39
1248;0.31
1249;0.52
1249;0.41
1249;0.41
1249;0.54
1249;0.52
1249;0.52
1249;0.49
1250;0.5
1250;0.6
1250;0.6
1250;0.4
1250;0.5
1250;0.5
1250;0.5
1250;0.5
1250;0.53
1250;0.51
1250;0.5
1250;0.4
1250;0.6
1250;0.52
1250;0.54
1250;0.54
1250;0.54
1250;0.54
1250;0.43
1250;0.43
1250;0.43
1250;0.43
1250;0.43
1250;0.6
1250;0.85
1250;0.5
1250;0.5
1250;0.51
1251;0.51
1251;0.48
1251;0.31
1251;0.42
1251;0.46
1252;0.46
1252;0.4
1252;0.32
1253;0.62
1253;0.56
1253;0.5
1253;0.62
1253;0.44
1253;0.44
1253;0.5
1254;0.59
1254;0.51
1254;0.4
1254;0.35
1254;0.35
1254;0.45
1255;0.41
1255;0.54
1255;0.51
1255;0.58
1255;0.53
1255;0.53
1255;0.53
1255;0.44
1255;0.39
1255;0.61
1255;0.61
1255;0.7
1256;0.55
1257;0.46
1257;0.59
1257;0.59
1257;0.33
1257;0.64
1257;0.4
1257;0.4
1257;0.38
1257;0.38
1257;0.38
1257;0.38
1257;0.38
1257;0.38
1257;0.38
1257;0.38
1257;0.38
1257;0.5
1257;0.38
1257;0.5
1257;0.5
1257;0.5
1257;0.57
1258;0.46
1258;0.56
1258;0.57
1258;0.59
1259;0.54
1259;0.54
1259;0.5
1259;0.41
1259;0.41
1259;0.41
1259;0.41
1259;0.41
1259;0.5
1259;0.5
1259;0.56
1259;0.51
1260;0.55
1260;0.44
1260;0.54
1260;0.54
1260;0.55
1261;0.59
1261;0.52
1261;0.52
1261;0.51
1261;0.51
1261;0.51
1261;0.4
1261;0.43
1261;0.4
1261;0.47
1261;0.49
1262;0.42
1262;0.6
1262;0.5
1262;0.58
1262;0.52
1262;0.57
1262;1.03
1262;0.48
1262;0.45
1262;0.53
1262;0.46
1262;0.5
1263;0.4
1263;0.4
1263;0.4
1263;0.4
1263;0.4
1263;0.4
1263;0.45
1263;0.4
1263;0.4
1263;0.4
1263;0.4
1263;0.4
1263;0.4
1263;0.4
1263;0.45
1263;0.4
